,prop,lambda,theta,sample,sample_avg,acc_mhs
1123,exp_dep,20000.0,1e-06,3,0.550660675836175,0.4656498019937505
1124,exp_dep,20000.0,1e-06,4,0.550660675836175,0.5415354471106018
1125,exp_dep,20000.0,1e-05,0,0.4065767966091477,0.48410576766760255
1126,exp_dep,20000.0,1e-05,1,0.4065767966091477,0.29708990504685034
1127,exp_dep,20000.0,1e-05,2,0.4065767966091477,0.4540141178453509
1128,exp_dep,20000.0,1e-05,3,0.4065767966091477,0.352497392771161
1129,exp_dep,20000.0,1e-05,4,0.4065767966091477,0.44517679971477375
1130,exp_dep,20000.0,0.0001,0,0.43896063781112515,0.4857743226021021
1131,exp_dep,20000.0,0.0001,1,0.43896063781112515,0.4964902911524142
1132,exp_dep,20000.0,0.0001,2,0.43896063781112515,0.4666216852955771
1133,exp_dep,20000.0,0.0001,3,0.43896063781112515,0.39010416995373104
1134,exp_dep,20000.0,0.0001,4,0.43896063781112515,0.35581272005180115
1135,exp_dep,20000.0,0.001,0,0.4396038520190415,0.45968181760563853
1136,exp_dep,20000.0,0.001,1,0.4396038520190415,0.43021437902295073
1137,exp_dep,20000.0,0.001,2,0.4396038520190415,0.40583305359255356
1138,exp_dep,20000.0,0.001,3,0.4396038520190415,0.48784115427694774
1139,exp_dep,20000.0,0.001,4,0.4396038520190415,0.41444885559711686
1140,exp_dep,20000.0,0.01,0,0.44847080375631504,0.3568616654880583
1141,exp_dep,20000.0,0.01,1,0.44847080375631504,0.6069301098631745
1142,exp_dep,20000.0,0.01,2,0.44847080375631504,0.43913398294837813
1143,exp_dep,20000.0,0.01,3,0.44847080375631504,0.500352225158318
1144,exp_dep,20000.0,0.01,4,0.44847080375631504,0.3390760353236462
1145,exp_dep,20000.0,0.1,0,0.48137746716680985,0.4523916850501616
1146,exp_dep,20000.0,0.1,1,0.48137746716680985,0.47247570711332115
1147,exp_dep,20000.0,0.1,2,0.48137746716680985,0.475932004537975
1148,exp_dep,20000.0,0.1,3,0.48137746716680985,0.36694229344564255
1149,exp_dep,20000.0,0.1,4,0.48137746716680985,0.6391456456869491
1150,exp_dep,20000.0,1.0,0,0.42253188614955606,0.3770780029884838
1151,exp_dep,20000.0,1.0,1,0.42253188614955606,0.4093536461352627
1152,exp_dep,20000.0,1.0,2,0.42253188614955606,0.4005605709522103
1153,exp_dep,20000.0,1.0,3,0.42253188614955606,0.4903270096176523
1154,exp_dep,20000.0,1.0,4,0.42253188614955606,0.43534020105417104
1155,exp_dep,20000.0,10.0,0,0.462997575918907,0.4634855669553542
1156,exp_dep,20000.0,10.0,1,0.462997575918907,0.4139516883223789
1157,exp_dep,20000.0,10.0,2,0.462997575918907,0.39237932694189376
1158,exp_dep,20000.0,10.0,3,0.462997575918907,0.49405849265945323
1159,exp_dep,20000.0,10.0,4,0.462997575918907,0.5511128047154551
1160,exp_dep,100000.0,1e-06,0,0.4354991222311842,0.3595337507018279
1161,exp_dep,100000.0,1e-06,1,0.4354991222311842,0.5011356416313076
1162,exp_dep,100000.0,1e-06,2,0.4354991222311842,0.4594893902698957
1163,exp_dep,100000.0,1e-06,3,0.4354991222311842,0.4507083828806031
1164,exp_dep,100000.0,1e-06,4,0.4354991222311842,0.40662844567228645
1165,exp_dep,100000.0,1e-05,0,0.47126028909568307,0.415038768635382
1166,exp_dep,100000.0,1e-05,1,0.47126028909568307,0.6159094495926711
1167,exp_dep,100000.0,1e-05,2,0.47126028909568307,0.43975609753320316
1168,exp_dep,100000.0,1e-05,3,0.47126028909568307,0.48518070318908507
1169,exp_dep,100000.0,1e-05,4,0.47126028909568307,0.4004164265280739
1170,exp_dep,100000.0,0.0001,0,0.40679884238090247,0.48574463292094744
1171,exp_dep,100000.0,0.0001,1,0.40679884238090247,0.4894491368953298
1172,exp_dep,100000.0,0.0001,2,0.40679884238090247,0.3017424831205327
1173,exp_dep,100000.0,0.0001,3,0.40679884238090247,0.3297308227905357
1174,exp_dep,100000.0,0.0001,4,0.40679884238090247,0.42732713617716667
1175,exp_dep,100000.0,0.001,0,0.42468962871987737,0.39460359663907446
1176,exp_dep,100000.0,0.001,1,0.42468962871987737,0.36042695252551743
1177,exp_dep,100000.0,0.001,2,0.42468962871987737,0.4822719041830241
1178,exp_dep,100000.0,0.001,3,0.42468962871987737,0.3998167456839487
1179,exp_dep,100000.0,0.001,4,0.42468962871987737,0.48632894456782216
1180,exp_dep,100000.0,0.01,0,0.42380323368718126,0.4460222466144208
1181,exp_dep,100000.0,0.01,1,0.42380323368718126,0.3106800437063836
1182,exp_dep,100000.0,0.01,2,0.42380323368718126,0.47521340335184453
1183,exp_dep,100000.0,0.01,3,0.42380323368718126,0.4076966787100149
1184,exp_dep,100000.0,0.01,4,0.42380323368718126,0.47940379605324224
1185,exp_dep,100000.0,0.1,0,0.4132888353457746,0.395622709252785
1186,exp_dep,100000.0,0.1,1,0.4132888353457746,0.4884309487316874
1187,exp_dep,100000.0,0.1,2,0.4132888353457746,0.4138858390072116
1188,exp_dep,100000.0,0.1,3,0.4132888353457746,0.5141335474694996
1189,exp_dep,100000.0,0.1,4,0.4132888353457746,0.2543711322676894
1190,exp_dep,100000.0,1.0,0,0.46518436216301795,0.45240786598372884
1191,exp_dep,100000.0,1.0,1,0.46518436216301795,0.42610801331904674
1192,exp_dep,100000.0,1.0,2,0.46518436216301795,0.46377696827861753
1193,exp_dep,100000.0,1.0,3,0.46518436216301795,0.6333338762711578
1194,exp_dep,100000.0,1.0,4,0.46518436216301795,0.3502950869625391
1195,exp_dep,100000.0,10.0,0,0.3756098067615335,0.3786572110187341
1196,exp_dep,100000.0,10.0,1,0.3756098067615335,0.37910837992889
1197,exp_dep,100000.0,10.0,2,0.3756098067615335,0.38716657769705565
1198,exp_dep,100000.0,10.0,3,0.3756098067615335,0.40772550295026616
1199,exp_dep,100000.0,10.0,4,0.3756098067615335,0.32539136221272136
